,longitude,latitude,number
9759,-121.45,36.51,60530108041011
9760,-121.42,36.57,60530148001048
9761,-121.48,36.49,60530108042031
9762,-121.74,36.49,60530110012001
9763,-121.73,36.5,60530110012001
9764,-121.74,36.47,60530110021007
9765,-121.7,36.48,60530110013000
9766,-121.62,36.43,60530110022023
9767,-121.66,36.37,60530110022027
9768,-121.31,36.42,60530111061044
9769,-121.32,36.42,60530111032023
9770,-121.32,36.43,60530111052001
9771,-121.33,36.43,60530111042017
9772,-121.4,36.38,60530111011033
9773,-121.23,36.33,60530112021017
9774,-121.25,36.32,60530112033014
9775,-121.26,36.32,60530112042000
9776,-121.24,36.33,60530112024012
9777,-121.24,36.34,60530112024000
9778,-121.12,36.21,60530113023011
9779,-121.13,36.21,60530113023013
9780,-121.13,36.21,60530113023013
9781,-121.13,36.21,60530113023013
9782,-121.13,36.2,60530113031000
9783,-121.02,36.24,60530113051094
9784,-121.2,36.14,60530113033077
9785,-121.39,36.16,60530113033048
9786,-121.32,35.95,60530114002148
9787,-121,35.94,60530114001275
9788,-120.79,36.06,60530114001080
9789,-120.51,35.91,60530114001131
9790,-121.91,36.42,60530115021000
9791,-121.84,36.25,60530115021011
9792,-121.62,36.14,60530115021144
9793,-121.87,36.55,60530116052000
9794,-121.82,36.54,60530116062001
9795,-121.77,36.53,60530116061008
9796,-121.84,36.52,60530116041000
9797,-121.88,36.49,60530116042018
9798,-121.92,36.57,60530117001001
9799,-121.91,36.55,60530117002001
9800,-121.92,36.54,60530117003021
9801,-121.92,36.56,60530118012035
9802,-121.94,36.55,60539900000013
9803,-121.92,36.56,60530118012035
9804,-121.92,36.55,60530118021004
9805,-121.92,36.55,60530118021004
9806,-121.92,36.55,60530118021004
9807,-121.95,36.61,60530119021011
9808,-121.93,36.59,60530119011023
9809,-121.95,36.6,60530119021033
9810,-121.95,36.59,60530119012002
9811,-121.94,36.58,60530119013020
9812,-121.94,36.57,60530119013042
9813,-121.93,36.6,60530120001021
9814,-121.92,36.61,60530121002013
9815,-121.93,36.62,60530122002012
9816,-121.92,36.61,60530121002013
9817,-121.93,36.62,60530122002012
9818,-121.92,36.62,60530123021022
9819,-121.92,36.62,60530123021022
9820,-121.92,36.62,60530123021022
9821,-121.91,36.62,60530124011023
9822,-121.92,36.62,60530123021022
9823,-121.92,36.62,60530123021022
9824,-121.92,36.62,60530123021022
9825,-121.91,36.62,60530124011023
9826,-121.91,36.62,60530124011023
9827,-121.71,36.78,60530147002011
9828,-121.92,36.62,60530123021022
9829,-121.91,36.62,60530124011023
9830,-121.91,36.62,60530124011023
9831,-121.91,36.63,60539900000005
9832,-121.93,36.63,60530124021020
9833,-121.93,36.63,60530124021020
9834,-121.92,36.63,60530124022000
9835,-121.93,36.63,60530124021020
9836,-121.92,36.63,60530124022000
9837,-121.89,36.63,60539900000016
9838,-121.9,36.61,60530125042042
9839,-121.91,36.61,60530125031025
9840,-121.92,36.61,60530121002013
9841,-121.92,36.61,60530121002013
9842,-121.9,36.6,60530127004006
9843,-121.9,36.6,60530127004006
9844,-121.9,36.6,60530127004006
9845,-121.9,36.59,60530128001019
9846,-121.9,36.58,60530132001048
9847,-121.91,36.59,60530128005000
9848,-121.91,36.6,60530128003000
9849,-121.91,36.59,60530128005000
9850,-121.89,36.6,60530127002023
9851,-121.89,36.6,60530127002023
9852,-121.88,36.6,60530130001002
9853,-121.88,36.59,60530132001045
9854,-121.89,36.59,60530130004005
9855,-121.89,36.59,60530130004005
9856,-121.88,36.58,60530131001005
9857,-121.86,36.58,60530132002028
9858,-121.81,36.57,60530132001017
9859,-121.87,36.61,60539900000016
9860,-121.86,36.6,60530133003001
9861,-121.86,36.6,60530133003001
9862,-121.86,36.6,60530133003001
9863,-121.85,36.6,60530140002015
9864,-121.85,36.59,60530133001025
9865,-121.84,36.59,60530133001025
9866,-121.83,36.61,60530138003001
9867,-121.83,36.6,60530135002002
9868,-121.84,36.61,60530137002000
9869,-121.84,36.6,60530136001010
9870,-121.84,36.61,60530137002000
9871,-121.84,36.61,60530137002000
9872,-121.82,36.61,60530141094021
9873,-121.83,36.61,60530138003001
9874,-121.83,36.61,60530138003001
9875,-121.83,36.62,60530139001012
9876,-121.83,36.62,60530139001012
9877,-121.85,36.6,60530140002015
9878,-121.85,36.61,60530140001045
9879,-121.86,36.63,60539900000018
9880,-121.84,36.62,60530139001016
9881,-121.79,36.64,60530141094015
9882,-121.8,36.68,60530142013005
9883,-121.79,36.68,60530142022000
9884,-121.8,36.72,60530143012005
9885,-121.8,36.69,60530143011000
9886,-121.77,36.71,60530143022007
9887,-122.29,38.3,60552002021002
9888,-122.29,38.3,60552002021002
9889,-122.3,38.3,60552002011000
9890,-122.3,38.3,60552002011000
9891,-122.29,38.3,60552002021002
9892,-122.28,38.29,60552003011018
9893,-122.29,38.29,60552002032006
9894,-122.3,38.29,60552002012019
9895,-122.3,38.29,60552002012019
9896,-122.29,38.28,60552008023001
9897,-122.26,38.29,60552010031009
9898,-122.27,38.29,60552003011026
9899,-122.28,38.3,60552005032012
9900,-122.28,38.29,60552003011018
9901,-122.27,38.29,60552003011026
9902,-122.26,38.28,60552003022009
9903,-122.27,38.28,60552009001005
9904,-122.26,38.31,60552004001016
9905,-122.27,38.32,60552004001002
9906,-122.27,38.31,60552004001022
9907,-122.28,38.32,60552004001008
9908,-122.29,38.32,60552005044004
9909,-122.3,38.32,60552005011004
9910,-122.3,38.31,60552005012006
9911,-122.29,38.31,60552005041000
9912,-122.28,38.31,60552005032001
9913,-122.29,38.31,60552005041000
9914,-122.3,38.3,60552002011000
9915,-122.31,38.34,60552006021001
9916,-122.31,38.33,60552006012009
9917,-122.3,38.33,60552006024000
9918,-122.31,38.33,60552006012009
9919,-122.31,38.32,60552007043004
9920,-122.32,38.33,60552007061011
9921,-122.33,38.33,60552007063001
9922,-122.32,38.32,60552007072008
9923,-122.32,38.32,60552007072008
9924,-122.31,38.32,60552007043004
9925,-122.32,38.32,60552007072008
9926,-122.33,38.31,60552007031005
9927,-122.31,38.3,60552008041001
9928,-122.31,38.31,60552007051001
9929,-122.31,38.3,60552008041001
9930,-122.32,38.29,60552008031001
9931,-122.33,38.29,60552008032007
9932,-122.3,38.29,60552002012019
9933,-122.3,38.29,60552002012019
9934,-122.3,38.28,60552008023017
9935,-122.31,38.27,60552008022010
9936,-122.3,38.27,60552008022020
9937,-122.3,38.25,60552008023031
9938,-122.21,38.28,60552010031001
9939,-122.24,38.25,60552010031004
9940,-122.28,38.22,60552010051019
9941,-122.29,38.19,60552010051023
9942,-122.25,38.17,60552010033003
9943,-122.23,38.17,60552010031014
9944,-122.25,38.16,60552010041004
9945,-122.26,38.16,60552010072007
9946,-122.39,38.37,60552011021018
9947,-122.37,38.33,60552011021006
9948,-122.35,38.3,60552011021007
9949,-122.33,38.21,60552011022012
9950,-122.4,38.34,60552011021006
9951,-122.33,38.38,60552012003000
9952,-122.4,38.41,60552012003018
9953,-122.32,38.35,60552012003009
9954,-122.36,38.41,60552012003036
9955,-122.36,38.4,60552013001008
9956,-122.18,38.35,60552014031013
9957,-122.21,38.41,60552014031004
9958,-122.29,38.4,60552014011001
9959,-122.33,38.39,60552014011005
9960,-122.28,38.34,60552014013007
9961,-122.26,38.36,60552014012004
9962,-122.26,38.33,60552014021006
9963,-122.23,38.33,60552014023000
9964,-122.24,38.31,60552014022003
9965,-122.52,38.53,60552015001007
9966,-122.48,38.48,60552015001014
9967,-122.4,38.46,60552015002013
9968,-122.47,38.51,60552016024000
9969,-122.47,38.51,60552016024000
9970,-122.48,38.51,60552016022003
9971,-122.48,38.5,60552016021001
9972,-122.47,38.5,60552016011004
9973,-122.45,38.51,60552017001011
9974,-122.4,38.53,60552017001007
9975,-122.44,38.57,60552017002007
9976,-122.45,38.58,60552017002012
9977,-122.47,38.6,60552017004002
9978,-122.48,38.54,60552017005002
9979,-122.46,38.53,60552017006001
9980,-122.27,38.68,60552018001033
9981,-122.26,38.57,60552018001063
9982,-122.27,38.53,60552018001073
9983,-122.18,38.49,60552018002002
9984,-122.52,38.67,60552019001024
9985,-122.59,38.56,60552019002011
9986,-122.57,38.58,60552020001002
9987,-122.58,38.59,60552020002001
9988,-122.58,38.58,60552020003013
9989,-122.59,38.58,60552020004007
9990,-121.07,39.15,60570001043000
9991,-121.07,39.09,60570001051011
9992,-121.1,39.08,60570001052005
9993,-121.11,39.09,60570001052005
9994,-121.12,39.03,60570001053018
9995,-121.05,39.13,60570001021006
9996,-121.03,39.14,60570001022000
9997,-121.07,39.13,60570001023013
9998,-121.05,39.11,60570001024001
9999,-121.04,39.08,60570001071003
10000,-121,39.09,60570001072006
10001,-121.08,39.02,60570001061001
10002,-121.07,39.05,60570001071005
10003,-121.07,39.04,60570001073007
10004,-121.03,39.05,60570001062000
10005,-121.06,39.04,60570001073007
10006,-121.06,39.04,60570001073007
10007,-121.06,39.03,60570001074001
10008,-121.22,39.11,60570002001008
10009,-121.19,39.05,60570002002031
10010,-121.14,39.1,60570002002015
10011,-121.12,39.2,60570003001033
10012,-121.1,39.15,60570003002020
10013,-121.08,39.18,60570003002001
10014,-121.18,39.26,60570004042016
10015,-121.18,39.25,60570004011003
10016,-121.2,39.25,60570004013003
10017,-121.18,39.23,60570004043012
10018,-121.21,39.24,60570004013015
10019,-121.2,39.23,60570004014005
10020,-121.18,39.19,60570004031002
10021,-121.16,39.18,60570004031002
10022,-121.25,39.17,60570004031019
10023,-121.2,39.2,60570004041009
10024,-121.15,39.23,60570004043015
10025,-121.24,39.22,60570004042024
10026,-121.23,39.27,60570004042001
10027,-121.07,39.23,60570005041019
10028,-121.04,39.24,60570005042018
10029,-121.05,39.23,60570005043005
10030,-121.06,39.23,60570005044001
10031,-121.06,39.22,60570005045015
10032,-121.09,39.23,60570005031009
10033,-121.07,39.22,60570005022003
10034,-121.08,39.22,60570005022009
10035,-121.08,39.21,60570005023010
10036,-121.09,39.22,60570005024006
10037,-121.07,39.2,60570005023021
10038,-121.02,39.23,60570006011018
10039,-121.04,39.22,60570006022011
10040,-121.03,39.21,60570006023000
10041,-121.05,39.2,60570007022009
10042,-121.06,39.21,60570006021023
10043,-121.05,39.21,60570006021030
10044,-120.94,39.22,60570007011006
10045,-120.83,39.27,60570007016032
10046,-121,39.23,60570007013019
10047,-120.99,39.22,60570007014021
10048,-120.99,39.2,60570007015002
10049,-120.93,39.17,60570007012013
10050,-120.99,39.13,60570007021042
10051,-120.99,39.18,60570007021003
10052,-121,39.16,60570007021010
10053,-121.04,39.19,60570007022006
10054,-121.02,39.17,60570007022018
10055,-121.02,39.27,60570008023000
10056,-121.03,39.26,60570008022027
10057,-121,39.26,60570008022000
10058,-121.02,39.25,60570008022043
10059,-121.06,39.29,60570008011010
10060,-120.94,39.32,60570008012024
10061,-121.06,39.25,60570008024009
10062,-120.89,39.3,60570008013006
10063,-120.99,39.26,60570008021000
10064,-120.91,39.39,60570009001052
10065,-121.03,39.37,60570009001092
10066,-121.13,39.31,60570009002054
10067,-120.74,39.39,60570009004114
10068,-120.09,39.4,60570009004384
10069,-120.17,39.33,60570012074011
10070,-120.2,39.33,60570012091004
10071,-120.19,39.32,60570012071000
10072,-120.17,39.32,60570012073018
10073,-120.17,39.33,60570012074011
10074,-120.1,39.37,60570012052006
10075,-120.1,39.33,60570012051021
10076,-120.15,39.36,60570012053005
10077,-120.26,39.32,60570012092017
10078,-120.35,39.34,60570009004041
10079,-120.27,39.35,60570012081003
10080,-120.25,39.34,60570012081014
10081,-120.24,39.35,60570012101000
10082,-120.23,39.36,60570012103003
10083,-120.22,39.35,60570012102000
10084,-120.21,39.35,60570012112011
10085,-120.19,39.35,60570012112000
10086,-117.95,33.94,60590014013003
10087,-117.96,33.94,60590011013001
10088,-117.97,33.94,60590011014000
10089,-117.97,33.94,60590011014000
10090,-117.97,33.94,60590011014000
10091,-117.97,33.93,60590011023007
10092,-117.97,33.93,60590011023007
10093,-117.96,33.93,60590011032010
10094,-117.96,33.93,60590011032010
10095,-117.96,33.94,60590011013001
10096,-117.94,33.93,60590014043004
10097,-117.94,33.93,60590014043004
10098,-117.94,33.93,60590014043004
10099,-117.95,33.93,60590012023007
10100,-117.95,33.93,60590012023007
10101,-117.96,33.93,60590011032010
10102,-117.97,33.92,60590013012009
10103,-117.97,33.93,60590011023007
10104,-117.97,33.92,60590013012009
10105,-117.96,33.92,60590013015004
10106,-117.95,33.92,60590013033012
10107,-117.94,33.92,60590013041008
10108,-117.95,33.92,60590013033012
10109,-117.95,33.92,60590013033012
10110,-117.94,33.92,60590013041008
10111,-117.95,33.92,60590013033012
10112,-117.94,33.94,60590014011002
10113,-117.94,33.94,60590014011002
10114,-117.95,33.94,60590014013003
10115,-117.94,33.94,60590014011002
10116,-117.93,33.94,60590014021007
10117,-117.93,33.94,60590014021007
10118,-117.93,33.93,60590014041007
10119,-117.92,33.94,60590014031007
10120,-117.92,33.94,60590014031007
10121,-117.93,33.92,60590014041018
10122,-117.93,33.93,60590014041007
10123,-117.93,33.93,60590014041007
10124,-117.92,33.93,60590015011001
10125,-117.91,33.93,60590015012049
10126,-117.91,33.94,60590015013019
10127,-117.89,33.94,60590015062004
10128,-117.88,33.93,60590015062014
10129,-117.9,33.93,60590015071000
10130,-117.89,33.92,60590015041005
10131,-117.9,33.92,60590015035008
10132,-117.91,33.92,60590015034001
10133,-117.91,33.91,60590015031004
10134,-117.91,33.91,60590015031004
10135,-117.91,33.91,60590015031004
10136,-117.91,33.91,60590015031004
10137,-117.89,33.92,60590015041005
10138,-117.89,33.91,60590015042001
10139,-117.9,33.91,60590015052012
10140,-117.89,33.92,60590015041005
10141,-117.89,33.92,60590015041005
10142,-117.89,33.9,60590015051014
10143,-117.89,33.9,60590015051014
10144,-117.9,33.9,60590015053000
10145,-117.9,33.91,60590015052012
10146,-117.9,33.91,60590015052012
10147,-117.92,33.92,60590014041014
10148,-117.92,33.91,60590016044002
10149,-117.92,33.91,60590016044002
10150,-117.91,33.9,60590016032001
10151,-117.92,33.89,60590016031018
10152,-117.92,33.9,60590016032007
10153,-117.93,33.91,60590016044008
10154,-117.9,33.9,60590015053000
10155,-117.9,33.88,60590114021000
10156,-117.89,33.89,60590016025002
10157,-117.92,33.89,60590016031018
10158,-117.97,33.91,60590017091000
10159,-117.96,33.9,60590017102003
10160,-117.95,33.9,60590017083002
10161,-117.96,33.9,60590017102003
10162,-117.98,33.9,60590017101001
10163,-117.96,33.88,60590017044007
10164,-117.95,33.89,60590017041001
10165,-117.96,33.89,60590017042012
10166,-117.94,33.91,60590017053005
10167,-117.93,33.9,60590017061001
10168,-117.94,33.89,60590017063006
10169,-117.94,33.88,60590112003006
10170,-117.94,33.9,60590017061011
10171,-117.98,33.87,60590018011002
10172,-117.98,33.87,60590018011002
10173,-117.98,33.86,60590018014001
10174,-117.98,33.86,60590018014001
10175,-117.97,33.87,60590018021000
10176,-117.97,33.86,60590018023000
10177,-117.97,33.86,60590018023000
10178,-117.97,33.86,60590018023000
10179,-117.96,33.86,60590019011009
10180,-117.96,33.86,60590019011009
10181,-117.96,33.87,60590110001005
10182,-117.95,33.86,60590111011015
10183,-117.95,33.86,60590111011015
10184,-117.96,33.86,60590019011009
10185,-117.94,33.88,60590112003006
10186,-117.95,33.87,60590110004016
10187,-117.95,33.87,60590110004016
10188,-117.95,33.87,60590110004016
10189,-117.96,33.87,60590110001005
10190,-117.96,33.87,60590110001005
10191,-117.95,33.88,60590110005000
10192,-117.94,33.86,60590111022008
10193,-117.94,33.86,60590111022008
10194,-117.95,33.86,60590111011015
10195,-117.93,33.86,60590116016009
10196,-117.93,33.86,60590116016009
10197,-117.94,33.86,60590111022008
10198,-117.94,33.86,60590111022008
10199,-117.93,33.88,60590113002018
10200,-117.93,33.87,60590112001011
10201,-117.94,33.87,60590112004015
10202,-117.94,33.88,60590112003006
10203,-117.92,33.87,60590113001016
10204,-117.92,33.87,60590113001016
10205,-117.93,33.87,60590112001011
10206,-117.93,33.88,60590113002018
10207,-117.93,33.88,60590113002018
10208,-117.92,33.88,60590114011008
10209,-117.91,33.88,60590114022008
10210,-117.92,33.88,60590114011008
10211,-117.92,33.88,60590114011008
10212,-117.91,33.89,60590016024000
10213,-117.9,33.88,60590114021000
10214,-117.9,33.88,60590114021000
10215,-117.9,33.87,60590114032001
10216,-117.9,33.87,60590114032001
10217,-117.91,33.87,60590114034000
10218,-117.91,33.87,60590114034000
10219,-117.88,33.89,60590117082001
10220,-117.88,33.89,60590117082001
10221,-117.88,33.88,60590115044002
10222,-117.89,33.88,60590115031005
10223,-117.89,33.88,60590115031005
10224,-117.89,33.88,60590115031005
10225,-117.89,33.87,60590115021000
10226,-117.89,33.87,60590115021000
10227,-117.88,33.87,60590117212013
10228,-117.89,33.87,60590115021000
10229,-117.93,33.87,60590112001011
10230,-117.93,33.86,60590116016009
10231,-117.93,33.86,60590116016009
10232,-117.93,33.86,60590116016009
10233,-117.93,33.87,60590112001011
10234,-117.89,33.86,60590116021007
10235,-117.91,33.86,60590116021014
10236,-117.92,33.86,60590116023006
10237,-117.92,33.87,60590113001016
10238,-117.87,33.91,60590117074003
10239,-117.88,33.9,60590117071001
10240,-117.88,33.9,60590117071001
10241,-117.88,33.89,60590117082001
10242,-117.88,33.89,60590117082001
10243,-117.87,33.89,60590117113000
10244,-117.86,33.91,60590117091002
10245,-117.86,33.9,60590117093012
10246,-117.86,33.9,60590117093012
10247,-117.87,33.9,60590117092001
10248,-117.86,33.89,60590117102007
10249,-117.86,33.89,60590117102007
10250,-117.87,33.89,60590117113000
10251,-117.86,33.88,60590117153013
10252,-117.87,33.89,60590117113000
10253,-117.87,33.89,60590117113000
10254,-117.87,33.88,60590117122000
10255,-117.87,33.88,60590117122000
10256,-117.87,33.88,60590117122000
10257,-117.87,33.88,60590117122000
10258,-117.86,33.87,60590117161002
10259,-117.87,33.85,60590117141033
10260,-117.85,33.86,60590117141014
10261,-117.85,33.89,60590117181020
10262,-117.85,33.88,60590117152003
10263,-117.86,33.88,60590117153013
10264,-117.85,33.87,60590117161000
10265,-117.85,33.9,60590117172002
10266,-117.85,33.9,60590117172002
10267,-117.84,33.89,60590218102000
10268,-117.85,33.89,60590117181020
10269,-117.88,33.87,60590117212013
10270,-117.87,33.86,60590117202001
10271,-117.87,33.87,60590117213003
10272,-117.87,33.87,60590117213003
10273,-117.87,33.87,60590117213003
10274,-117.86,33.87,60590117161002
10275,-117.88,33.85,60590864061001
10276,-117.87,33.86,60590117202001
10277,-117.88,33.85,60590864061001
10278,-117.81,33.89,60590218025001
10279,-117.82,33.88,60590218201002
10280,-117.82,33.89,60590218022013
10281,-117.81,33.88,60590218121005
10282,-117.82,33.89,60590218022013
10283,-117.78,33.86,60590219052004
10284,-117.76,33.87,60590218073000
10285,-117.83,33.9,60590218311035
10286,-117.84,33.9,60590218092002
10287,-117.83,33.89,60590218091014
10288,-117.83,33.88,60590218103006
10289,-117.84,33.89,60590218102000
10290,-117.83,33.88,60590218103006
10291,-117.82,33.88,60590218201002
10292,-117.83,33.87,60590218212001
10293,-117.81,33.88,60590218121005
10294,-117.81,33.87,60590218124003
10295,-117.8,33.87,60590218122002
10296,-117.81,33.86,60590218131025
10297,-117.87,33.92,60590218141003
10298,-117.88,33.92,60590218142002
10299,-117.85,33.92,60590218143001
10300,-117.87,33.92,60590218141003
10301,-117.83,33.93,60590218323003
10302,-117.8,33.92,60590218321012
10303,-117.8,33.89,60590218223010
10304,-117.79,33.88,60590218162008
10305,-117.78,33.87,60590218171005
10306,-117.78,33.88,60590218293004
10307,-117.78,33.9,60590218231010
10308,-117.82,33.9,60590218224006
10309,-117.8,33.9,60590218223002
10310,-117.74,33.89,60590218271004
10311,-117.76,33.88,60590218301002
10312,-117.77,33.88,60590218302011
10313,-117.78,33.89,60590218291012
10314,-117.8,33.85,60590219151000
10315,-117.82,33.85,60590219032003
10316,-117.82,33.85,60590219032003
10317,-117.8,33.85,60590219151000
10318,-117.82,33.84,60590219152004
10319,-117.81,33.84,60590758131000
10320,-117.79,33.84,60590219163000
10321,-117.78,33.85,60590219051011
10322,-117.78,33.86,60590219052004
10323,-117.76,33.87,60590218073000
10324,-117.78,33.81,60590219173017
10325,-117.77,33.8,60590219172002
10326,-117.8,33.79,60590219181006
10327,-117.79,33.8,60590219171006
10328,-117.77,33.85,60590219192002
10329,-117.76,33.84,60590219205000
10330,-117.75,33.84,60590219201004
10331,-117.76,33.83,60590219233003
10332,-117.77,33.84,60590219203000
10333,-117.76,33.86,60590219211000
10334,-117.75,33.83,60590219233003
10335,-117.74,33.85,60590219224001
10336,-117.78,33.82,60590219123000
10337,-117.76,33.81,60590219122000
10338,-117.81,33.8,60590219131009
10339,-117.81,33.79,60590758161008
10340,-117.8,33.81,60590219183002
10341,-117.8,33.78,60590219141015
10342,-117.8,33.78,60590219141015
10343,-117.69,33.8,60590219243033
10344,-117.66,33.61,60590320021006
10345,-117.66,33.62,60590320362014
10346,-117.67,33.61,60590320023011
10347,-117.66,33.61,60590320021006
10348,-117.66,33.61,60590320021006
10349,-117.66,33.6,60590320032011
10350,-117.66,33.6,60590320032011
10351,-117.67,33.61,60590320023011
10352,-117.68,33.63,60590320273001
10353,-117.68,33.63,60590320273001
10354,-117.67,33.63,60590320272006
10355,-117.62,33.77,60590320111003
10356,-117.6,33.72,60590320112001
10357,-117.67,33.6,60590320121003
10358,-117.66,33.59,60590320123003
10359,-117.67,33.6,60590320121003
10360,-117.66,33.58,60590320132008
10361,-117.67,33.57,60590320131003
10362,-117.66,33.57,60590320133001
10363,-117.7,33.62,60590320141002
10364,-117.69,33.62,60590320143003
10365,-117.68,33.61,60590320152000
10366,-117.69,33.61,60590320153005
10367,-117.68,33.6,60590320154001
10368,-117.65,33.65,60590320312002
10369,-117.66,33.64,60590320302007
10370,-117.67,33.64,60590320292000
10371,-117.66,33.65,60590320292000
10372,-117.65,33.65,60590320312002
10373,-117.65,33.63,60590320352000
10374,-117.65,33.65,60590320312002
10375,-117.66,33.63,60590320322008
10376,-117.63,33.65,60590320482011
10377,-117.62,33.64,60590320493000
10378,-117.64,33.63,60590320351006
10379,-117.64,33.64,60590320332004
10380,-117.64,33.65,60590320331000
10381,-117.63,33.62,60590320372000
10382,-117.63,33.63,60590320372000
10383,-117.65,33.62,60590320361000
10384,-117.64,33.62,60590320371012
10385,-117.66,33.62,60590320362014
10386,-117.65,33.6,60590320201003
10387,-117.64,33.61,60590320202008
10388,-117.65,33.6,60590320201003
10389,-117.64,33.59,60590320382000
10390,-117.66,33.58,60590320132008
10391,-117.65,33.57,60590320572002
10392,-117.65,33.58,60590320392007
10393,-117.66,33.57,60590320133001
10394,-117.65,33.59,60590320383006
10395,-117.67,33.54,60590320221000
10396,-117.67,33.54,60590320221000
10397,-117.67,33.55,60590320224013
10398,-117.67,33.56,60590320222012
10399,-117.64,33.51,60590320641009
10400,-117.64,33.51,60590320641009
10401,-117.55,33.52,60590320643021
10402,-117.59,33.61,60590320443002
10403,-117.58,33.6,60590320444015
10404,-117.49,33.64,60590320411006
10405,-117.59,33.67,60590320411020
10406,-117.53,33.69,60590320411001
10407,-117.59,33.66,60590320411023
10408,-117.58,33.66,60590320421000
10409,-117.58,33.65,60590320502011
10410,-117.59,33.66,60590320411023
10411,-117.59,33.65,60590320513002
10412,-117.6,33.65,60590320501000
10413,-117.61,33.67,60590320491003
10414,-117.64,33.66,60590320474000
10415,-117.59,33.65,60590320513002
10416,-117.58,33.65,60590320502011
10417,-117.61,33.63,60590320531005
10418,-117.65,33.53,60590320583001
10419,-117.62,33.42,60590421081008
10420,-117.63,33.38,60599901000025
10421,-117.61,33.41,60590421164015
10422,-117.61,33.42,60590421161015
10423,-117.6,33.41,60590421142004
10424,-117.62,33.47,60590421123001
10425,-117.63,33.45,60590421122004
10426,-117.63,33.47,60590421114004
10427,-117.61,33.45,60590421121027
10428,-117.63,33.46,60590421111001
10429,-117.64,33.45,60590421061001
10430,-117.65,33.42,60599901000022
10431,-117.64,33.45,60590421061001
10432,-117.62,33.43,60590421072021
10433,-117.62,33.43,60590421072021
10434,-117.62,33.43,60590421072021
10435,-117.65,33.4,60599901000023
10436,-117.62,33.43,60590421072021
10437,-117.61,33.43,60590421134009
10438,-117.62,33.42,60590421081008
10439,-117.62,33.42,60590421081008
10440,-117.6,33.45,60590421091002
10441,-117.59,33.44,60590421094000
10442,-117.59,33.4,60730187001046
10443,-117.59,33.41,60730187001045
10444,-117.6,33.42,60590421132003
10445,-117.61,33.43,60590421134009
10446,-117.6,33.43,60590421143000
10447,-117.61,33.44,60590421131004
10448,-117.59,33.43,60590421143000
10449,-117.67,33.47,60590422034006
10450,-117.67,33.46,60590422013010
10451,-117.67,33.44,60599901000021
10452,-117.67,33.46,60590422013010
10453,-117.66,33.46,60590422014003
10454,-117.66,33.46,60590422014003
10455,-117.66,33.48,60590422034006
10456,-117.65,33.49,60590422033004
10457,-117.64,33.49,60590422036003
10458,-117.65,33.48,60590422036014
10459,-117.65,33.48,60590422036014
10460,-117.63,33.5,60590422035004
10461,-117.63,33.47,60590421114004
10462,-117.65,33.46,60590422053019
10463,-117.64,33.48,60590422052000
10464,-117.65,33.45,60590422062010
10465,-117.73,33.49,60590423241002
10466,-117.76,33.48,60599901000018
10467,-117.74,33.51,60590423251004
10468,-117.73,33.53,60590423251002
10469,-117.72,33.54,60590423262007
10470,-117.72,33.53,60590423261001
10471,-117.72,33.51,60590423244002
10472,-117.72,33.49,60590423242001
10473,-117.73,33.49,60590423241002
10474,-117.73,33.51,60590423243001
10475,-117.69,33.6,60590423071005
10476,-117.68,33.6,60590320154001
10477,-117.69,33.6,60590423071005
10478,-117.7,33.6,60590423074002
10479,-117.69,33.6,60590423071005
10480,-117.69,33.6,60590423071005
10481,-117.69,33.59,60590423271002
10482,-117.68,33.59,60590423274012
10483,-117.69,33.58,60590423282002
10484,-117.68,33.59,60590423274012
10485,-117.69,33.58,60590423282002
10486,-117.68,33.47,60590422011030
10487,-117.68,33.48,60590423412003
10488,-117.68,33.49,60590423401004
10489,-117.68,33.49,60590423401004
10490,-117.67,33.49,60590423414002
10491,-117.67,33.49,60590423414002
10492,-117.68,33.51,60590423371000
10493,-117.68,33.49,60590423401004
10494,-117.69,33.48,60590423114012
10495,-117.69,33.47,60590423112007
10496,-117.66,33.51,60590423122011
10497,-117.66,33.5,60590423124019
10498,-117.67,33.51,60590423124004
10499,-117.67,33.51,60590423124004
10500,-117.67,33.51,60590423124004
10501,-117.69,33.47,60590423112007
10502,-117.7,33.47,60590423133002
10503,-117.7,33.47,60590423133002
10504,-117.69,33.47,60590423112007
10505,-117.7,33.47,60590423133002
10506,-117.72,33.43,60599901000019
10507,-117.68,33.55,60590423151009
10508,-117.68,33.54,60590423152007
10509,-117.68,33.52,60590423155003
10510,-117.69,33.55,60590423362000
10511,-117.69,33.54,60590423291002
10512,-117.69,33.53,60590423301000
10513,-117.69,33.52,60590423313000
10514,-117.7,33.51,60590423321000
10515,-117.69,33.52,60590423313000
10516,-117.7,33.53,60590423293001
10517,-117.71,33.52,60590423171009
10518,-117.71,33.51,60590423172006
10519,-117.71,33.51,60590423172006
10520,-117.68,33.57,60590423332011
10521,-117.69,33.55,60590423362000
10522,-117.69,33.55,60590423362000
10523,-117.7,33.54,60590423361015
10524,-117.7,33.55,60590423361000
10525,-117.7,33.56,60590423352005
10526,-117.7,33.56,60590423352005
10527,-117.7,33.57,60590423331034
10528,-117.71,33.54,60590423191002
10529,-117.71,33.54,60590423191002
10530,-117.71,33.58,60590626361003
10531,-117.7,33.57,60590423331034
10532,-117.71,33.57,60590423204003
10533,-117.71,33.57,60590423204003
10534,-117.68,33.51,60590423371000
10535,-117.69,33.51,60590423321000
